DEPARTAMENTO;MUNICIPIO;ZONA;PUESTO;NOMBRE PUESTO DE VOTACION;MESA;BARRIO;ESTRATO;URBANO/RURAL;MOVIMIENTO DE SALVACION NACIONAL;GENTE EN MOVIMIENTO;WILDER IBERSON ESCOBAR ORTIZ;JUAN CARLOS HENAO VALENCIA;CLAUDIA PATRICIA ECHEVERRY BEDOYA;JUANITA ESPELETA NOREÑA;TULIA ELENA HERNANDEZ BURBANO;PACTO HISTÓRICO Y VERDES;SANTIAGO OSORIO MARIN;DIANA MARCELA ALVAREZ VALENCIA;UBALDO GONZALEZ ARIAS;VICTOR HUGO ZULUAGA RAVE;ERIKA JOHANA SANCHEZ CARDONA;COAL. PARTIDOS CAMBIO RADICAL Y COLOMBIA JUSTA LIB RES;HECTOR ALBERTO GIRALDO QUINTERO;MILTON IVAN TIBADUIZA MARIN;GLADYS GALEANO MARTINEZ;PAULA ANDREA GARCIA DIAZ;MILTON GUTIERREZ NAVARRETE;PARTIDO CONSERVADOR COLOMBIANO;FELIX ALEJANDRO CHICA CORREA;LUISA FERNANDA BARRIGA FRANCO;JUANA CAROLINA LONDOÑO JARAMILLO;JORGE HERNAN YEPES ALZATE;PARTIDO CENTRO DEMOCRÁTICO;LUIS FERNANDO GOMEZ BETANCURT;JENNY VASCO MONTOYA;JESUS IVAN OSPINA ATEHORTUA;ANGELA MARIA ZULUAGA TREJOS;CRISTIAN JIOVANY VALENCIA GRISALES;COALICIÓN JUNTOS POR CALDAS;JUAN SEBASTIAN GOMEZ GONZALES;CLAUDIA LORENA PINILLA MARTINEZ;CAMILO SALAZAR RAMIREZ;GLORIA PATRICIA GIL BEDOYA;HUGO ALBERTO POVEDA CASTAÑEDA;"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""";MARINO MURILLO FRANCO;MARIA LUISA GONZALEZ GALVIS;HECTOR ARBEY OSORIO OCAMPO;YELILE AGUIRRE VALENCIA;JUAN FELIPE ALVAREZ CASTRO;PARTIDO LIBERAL COLOMBIANO;JOSE OCTAVIO CARDONA LEON;MARTHA LLANETH ALVAREZ SALAZAR;ANDRES FELIPE BETANCOURTH LOPEZ;JUAN CAMILO ALDANA MORALES;EVELIN PINEDA DIAZ;VOTOS EN BLANCO;VOTOS NULOS;VOTOS NO MARCADOS
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;1;;;URBANO;0;0;12;2;0;3;1;6;16;0;2;2;1;0;1;0;2;2;0;6;7;4;8;10;3;1;0;3;0;2;3;8;2;1;0;1;1;8;0;1;0;8;3;10;7;9;1;2;8;24;9
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;2;;;URBANO;0;1;12;6;1;5;0;8;10;3;0;0;2;0;1;0;1;4;1;0;8;2;12;6;4;3;1;0;1;1;0;8;1;0;0;1;0;2;0;0;1;10;0;12;10;12;0;0;20;23;5
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;3;;;URBANO;2;0;6;6;1;1;3;11;14;3;2;2;2;1;2;1;2;1;1;1;8;2;4;5;7;4;2;2;2;2;2;9;4;0;0;0;2;15;0;2;0;4;3;15;2;10;1;0;13;19;12
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;4;;;URBANO;0;1;9;4;2;0;1;8;16;1;0;0;3;1;0;1;2;0;2;3;8;3;13;8;6;5;0;3;0;1;1;8;4;1;1;1;0;6;0;1;0;5;2;11;8;11;0;0;23;18;7
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;5;;;URBANO;0;0;15;7;4;0;0;2;5;0;3;3;3;0;1;0;1;1;0;0;12;4;14;5;4;4;1;2;1;0;1;10;8;2;1;0;1;6;0;1;1;3;3;14;3;5;1;0;0;12;8
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;6;;;URBANO;1;1;11;6;1;1;2;4;14;4;1;1;2;1;2;1;2;5;2;7;5;1;12;13;4;2;0;5;2;1;1;8;5;2;0;0;0;13;2;0;0;2;3;10;6;6;0;1;14;19;6
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;7;;;URBANO;1;2;18;3;2;1;0;8;20;1;2;2;0;1;6;0;1;1;0;2;6;4;14;9;0;4;1;1;0;0;0;13;6;0;0;1;1;7;1;2;0;8;3;15;1;11;1;0;9;15;7
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;8;;;URBANO;0;2;11;5;1;1;1;5;15;1;2;2;0;1;1;1;2;0;1;0;6;3;16;7;4;1;0;1;0;1;1;19;3;4;1;0;0;11;1;0;0;7;2;3;8;12;0;0;14;17;6
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;9;;;URBANO;1;0;9;2;1;2;2;8;12;1;3;3;4;1;3;2;2;0;0;2;7;3;16;11;2;6;0;2;1;1;3;13;8;2;0;0;1;3;1;0;0;2;0;7;4;6;1;2;12;10;3
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;10;;;URBANO;1;1;14;7;2;2;0;9;11;2;2;0;1;1;2;1;1;3;2;0;8;3;10;2;0;1;1;5;0;2;0;12;6;1;0;1;0;2;0;3;1;3;2;15;8;11;2;1;19;16;4
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;11;;;URBANO;0;0;9;8;1;3;1;6;15;3;5;1;4;0;4;0;0;1;0;2;5;6;9;9;5;2;2;2;1;2;0;12;2;3;0;0;1;5;1;1;1;7;3;11;3;9;0;0;22;10;2
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;12;;;URBANO;0;1;11;7;2;0;0;11;18;0;3;2;1;0;3;1;2;3;0;1;6;3;10;6;0;1;0;2;0;0;0;14;3;1;0;0;0;4;0;0;1;4;1;12;2;9;1;3;15;10;2
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;13;;;URBANO;0;0;9;5;0;1;0;15;13;4;3;2;2;0;0;0;0;0;0;1;5;2;10;5;0;1;0;0;0;0;1;17;2;0;1;0;1;0;0;0;0;3;0;8;1;9;0;0;18;4;0
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;14;;;URBANO;0;0;12;7;0;1;0;16;22;4;2;5;4;0;1;1;4;1;0;0;4;4;8;6;2;0;0;1;1;1;0;37;8;0;0;0;0;4;0;0;0;2;0;10;6;13;0;1;13;15;0
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;15;;;URBANO;1;0;11;5;1;2;0;9;20;3;3;3;3;0;0;0;2;5;2;0;6;2;8;5;1;3;1;3;0;1;0;16;1;0;0;0;0;3;0;0;0;6;0;8;3;11;1;0;23;12;2
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;16;;;URBANO;1;0;8;4;0;2;0;12;22;5;6;3;2;1;1;2;1;2;0;0;7;3;8;9;0;0;0;0;0;1;1;19;6;0;0;0;0;3;0;0;0;0;0;11;2;10;1;0;25;14;2
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;17;;;URBANO;0;0;9;3;1;3;1;12;20;5;6;5;4;0;4;0;1;0;0;0;5;1;21;4;0;2;0;0;0;0;1;25;3;0;0;0;0;4;2;0;0;1;0;8;3;2;1;1;22;11;0
CALDAS;VILLAMARIA;1;3;COL VILLA DEL ROSARIO;18;;;URBANO;0;0;3;4;0;0;1;9;11;3;5;1;0;0;0;1;2;0;0;0;2;1;5;2;1;0;0;0;0;0;0;11;2;1;0;0;0;0;0;0;0;3;0;5;1;3;0;0;11;5;0
CALDAS;VILLAMARIA;1;4;TURIN CRC;1;;;URBANO;0;1;1;2;0;1;0;10;6;0;2;1;1;0;0;0;0;0;1;0;0;1;2;2;0;0;0;0;0;4;0;4;6;0;0;0;0;0;0;0;0;1;2;4;2;11;0;0;14;8;3
CALDAS;VILLAMARIA;1;5;IE NUSTRA SEÑORA DEL ROSARIO;1;;;URBANO;1;0;16;2;0;0;0;8;14;0;4;1;2;0;0;0;2;0;0;1;11;3;24;22;6;10;3;12;0;1;1;22;4;1;1;1;2;4;3;12;0;3;1;9;2;6;1;1;20;4;6
CALDAS;VILLAMARIA;1;5;IE NUSTRA SEÑORA DEL ROSARIO;2;;;URBANO;0;2;6;7;2;1;0;10;14;2;4;6;6;1;0;2;1;0;0;1;4;4;21;7;3;9;0;3;0;0;2;14;4;1;1;0;0;2;1;0;0;4;2;3;0;10;2;0;21;7;0
CALDAS;VILLAMARIA;90;1;COL SAN PEDRO CLAVER;1;;;URBANO;1;2;27;9;3;0;0;11;26;3;2;2;2;0;6;1;0;3;1;12;6;3;16;15;9;5;4;6;2;1;1;20;4;1;0;1;2;19;1;0;0;4;8;22;6;22;1;1;14;21;21
CALDAS;VILLAMARIA;90;1;COL SAN PEDRO CLAVER;2;;;URBANO;1;1;13;6;0;4;1;9;19;5;5;4;2;2;2;1;3;2;1;0;8;2;7;7;3;0;2;2;0;2;1;15;6;0;1;2;2;6;1;4;0;7;6;23;7;14;1;0;37;24;5
CALDAS;VILLAMARIA;90;1;COL SAN PEDRO CLAVER;3;;;URBANO;2;0;18;11;0;5;1;10;26;3;11;4;2;0;3;0;5;4;2;15;7;5;13;12;1;4;0;5;2;2;2;13;5;1;1;2;2;5;0;2;0;6;5;24;8;16;0;1;33;27;10
CALDAS;VILLAMARIA;90;1;COL SAN PEDRO CLAVER;4;;;URBANO;0;0;14;6;1;3;6;10;13;1;5;1;2;0;0;0;0;0;0;8;12;6;13;8;6;4;1;6;2;3;2;11;1;0;0;0;1;11;2;1;0;8;6;16;5;15;1;4;16;19;19
CALDAS;VILLAMARIA;90;1;COL SAN PEDRO CLAVER;5;;;URBANO;0;0;24;6;1;2;0;13;17;3;8;4;5;0;2;2;1;1;0;1;18;4;13;14;6;1;3;7;1;0;0;31;8;0;1;0;2;18;0;0;0;7;6;18;2;13;5;1;27;35;9
CALDAS;VILLAMARIA;90;1;COL SAN PEDRO CLAVER;6;;;URBANO;0;0;23;12;1;2;3;8;22;3;9;3;5;1;1;3;5;6;2;6;7;8;17;8;5;2;1;4;1;4;3;25;6;1;0;0;1;11;2;0;0;7;2;19;4;18;2;1;26;30;14
CALDAS;VILLAMARIA;90;1;COL SAN PEDRO CLAVER;7;;;URBANO;0;0;16;13;1;4;1;7;18;2;3;2;3;1;2;0;4;2;1;1;7;7;16;7;3;2;1;1;0;2;1;20;7;0;1;1;1;4;4;0;0;3;3;12;7;20;2;2;36;32;11
CALDAS;VILLAMARIA;90;1;COL SAN PEDRO CLAVER;8;;;URBANO;0;1;11;14;0;1;2;7;26;1;6;3;5;1;5;1;1;3;0;1;10;3;14;14;3;5;1;3;1;2;1;17;6;0;0;1;1;11;0;1;1;9;1;16;8;19;0;3;32;29;5
CALDAS;VILLAMARIA;99;1;EL PINDO;1;;;RURAL;0;0;5;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0
CALDAS;VILLAMARIA;99;2;IE COLOMBIA LA GUAYANA;1;;;RURAL;0;1;10;3;3;1;3;1;2;0;1;2;1;0;0;0;0;1;0;4;2;1;6;4;2;2;0;3;1;2;0;3;2;0;0;0;0;0;0;0;0;0;4;35;3;29;0;0;1;8;9
CALDAS;VILLAMARIA;99;2;IE COLOMBIA LA GUAYANA;2;;;RURAL;1;1;18;2;3;0;0;4;3;1;5;0;1;0;2;0;0;1;0;0;1;0;8;3;1;2;0;2;0;0;1;4;3;0;0;0;1;2;0;0;0;1;1;22;3;25;1;1;4;10;3
CALDAS;VILLAMARIA;99;2;IE COLOMBIA LA GUAYANA;3;;;RURAL;0;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;2;1;0
CALDAS;VILLAMARIA;99;3;LLANITOS;1;;;RURAL;0;0;25;1;0;0;0;2;16;2;2;1;0;0;2;0;0;0;0;1;2;0;8;1;0;1;0;0;0;0;0;6;0;0;0;0;1;5;0;0;0;2;7;73;20;13;1;1;7;12;6
CALDAS;VILLAMARIA;99;3;LLANITOS;2;;;RURAL;0;1;19;1;1;1;0;2;14;0;5;0;0;1;1;0;0;1;0;1;3;1;5;0;0;3;1;1;0;0;0;12;0;0;0;0;0;2;0;0;0;1;4;59;31;9;0;0;5;7;5
CALDAS;VILLAMARIA;99;3;LLANITOS;3;;;RURAL;0;1;5;1;0;0;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;1;0;8;0;0;0;0;0;0;0;0;0;1;0;19;5;4;0;0;4;0;0
CALDAS;VILLAMARIA;99;4;NUEVO RIOCLARO;1;;;RURAL;0;0;9;1;0;0;0;4;9;0;2;3;0;0;3;0;0;0;2;2;2;1;39;1;2;4;0;1;0;0;1;6;0;0;0;0;1;22;0;1;0;6;5;2;2;24;0;1;5;5;10
CALDAS;VILLAMARIA;99;4;NUEVO RIOCLARO;2;;;RURAL;0;0;7;0;1;2;0;4;6;0;0;1;0;0;0;0;0;0;0;2;0;2;47;10;0;2;0;1;0;0;0;5;3;0;0;0;0;23;1;1;1;15;6;6;4;28;1;0;1;11;4
CALDAS;VILLAMARIA;99;4;NUEVO RIOCLARO;3;;;RURAL;0;0;2;1;0;0;0;2;3;1;0;0;1;0;0;0;1;0;5;0;0;1;18;1;0;0;0;0;0;0;0;2;0;0;0;0;0;7;0;0;1;5;0;3;0;10;0;0;2;1;1
CALDAS;VILLAMARIA;99;5;MIRAFLORES;1;;;RURAL;1;0;6;1;2;0;0;1;6;0;6;1;1;0;0;3;0;0;0;4;0;0;13;16;1;0;0;1;0;0;0;1;0;0;0;0;1;18;8;1;0;1;3;2;0;72;1;1;5;15;9
CALDAS;VILLAMARIA;99;5;MIRAFLORES;2;;;RURAL;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;0;1;0;0;0;0;5;0;0;2;2;0
CALDAS;VILLAMARIA;99;6;VDA LOS CUERVOS CASETA COM ALTO DE LA CRUZ;1;;;RURAL;0;0;1;1;0;0;2;2;1;0;0;0;0;0;1;0;0;2;0;2;0;1;12;1;0;1;0;1;0;0;1;3;0;2;0;0;1;2;0;2;0;26;5;28;2;25;0;1;4;10;12
CALDAS;VILLAMARIA;99;6;VDA LOS CUERVOS CASETA COM ALTO DE LA CRUZ;2;;;RURAL;0;1;2;1;1;1;0;1;7;1;1;0;1;0;0;0;2;2;0;1;1;0;20;5;1;0;0;1;0;1;2;4;1;1;0;0;0;5;0;0;1;25;5;20;0;25;0;4;6;14;2
CALDAS;VILLAMARIA;99;6;VDA LOS CUERVOS CASETA COM ALTO DE LA CRUZ;3;;;RURAL;0;0;1;0;0;0;0;0;4;2;0;0;0;0;1;0;1;0;0;2;2;3;26;3;0;0;0;1;0;0;1;3;1;0;1;0;0;0;0;0;1;17;6;23;0;44;0;3;5;9;2
CALDAS;VILLAMARIA;99;7;NUEVA PRIMAVERA;1;;;RURAL;0;0;11;0;3;0;0;2;10;0;5;0;0;0;11;2;4;0;0;1;5;2;25;7;1;0;0;1;0;0;0;1;3;0;0;0;0;6;0;1;0;3;5;8;4;92;1;1;5;14;5
CALDAS;VILLAMARIA;99;8;GALLINAZO;1;;;RURAL;2;0;39;2;2;1;0;3;4;2;4;2;1;1;0;0;0;0;0;3;2;2;0;6;4;2;0;3;0;0;1;5;0;0;0;1;1;1;0;2;0;1;3;14;3;12;0;0;6;19;9
CALDAS;VILLAMARIA;99;8;GALLINAZO;2;;;RURAL;0;1;9;1;0;0;0;0;1;2;1;4;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;10;8;0
CALDAS;VILLAMARIA;99;9;LAGUNA NEGRA;1;;;RURAL;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;3;2;1
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;1;;;URBANO;0;0;11;2;0;0;2;10;8;1;1;2;0;1;0;1;1;1;0;2;6;1;17;11;8;4;0;3;2;1;1;11;8;1;1;2;2;7;0;1;0;4;3;11;2;11;0;0;8;19;10
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;2;;;URBANO;2;3;15;6;1;2;0;11;11;2;4;1;3;0;1;0;1;0;1;3;5;1;9;6;4;0;2;5;0;2;5;5;8;0;0;0;2;4;0;0;0;5;8;15;6;14;2;0;11;15;12
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;3;;;URBANO;2;0;1;7;2;1;3;5;16;4;0;0;0;1;2;0;1;3;2;4;3;2;13;5;4;5;0;3;0;1;3;8;0;0;0;0;1;3;2;0;1;5;1;14;4;10;1;0;13;20;7
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;4;;;URBANO;0;0;8;11;1;0;0;10;8;4;1;2;1;1;2;1;0;0;0;2;7;4;0;5;4;3;1;3;0;1;0;9;6;0;0;0;1;2;1;1;1;7;2;7;9;8;1;1;15;13;2
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;5;;;URBANO;2;1;6;9;3;2;3;8;6;0;2;1;6;1;1;0;1;1;1;3;6;1;9;12;6;6;1;7;0;1;2;9;9;0;0;1;6;4;3;0;1;6;8;17;5;11;0;2;12;14;11
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;6;;;URBANO;0;0;9;5;2;2;2;4;13;1;5;3;3;1;1;2;2;4;1;3;6;3;14;9;5;5;3;2;0;0;0;9;7;2;1;2;0;8;0;1;0;6;5;11;8;7;1;0;17;17;4
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;7;;;URBANO;0;1;6;13;0;0;2;10;10;4;1;1;0;2;2;1;0;4;0;1;8;1;10;9;0;1;0;4;1;3;3;7;8;1;0;2;2;3;1;0;0;4;3;18;8;5;1;2;18;18;8
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;8;;;URBANO;1;0;6;7;1;1;1;9;15;1;4;3;1;1;2;2;1;0;1;1;4;3;16;6;3;6;0;7;0;1;2;7;5;1;0;0;1;3;0;1;1;3;4;13;7;6;0;0;29;15;3
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;9;;;URBANO;0;1;8;2;1;2;1;3;2;2;1;0;3;0;1;1;0;1;0;2;7;3;10;7;5;5;1;7;1;1;4;7;14;0;1;1;4;8;1;1;1;3;3;6;2;6;2;2;13;14;4
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;10;;;URBANO;1;0;10;7;0;0;0;8;13;1;2;1;3;0;1;2;2;2;1;4;5;8;14;10;1;1;0;2;0;0;0;14;8;1;1;0;1;5;0;0;1;5;3;10;2;8;0;0;19;18;3
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;11;;;URBANO;0;1;12;6;1;0;1;7;10;3;3;2;1;0;4;1;3;1;2;4;7;2;17;9;3;2;0;4;0;1;1;18;12;0;0;2;0;7;0;1;0;4;1;9;4;10;1;1;15;12;8
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;12;;;URBANO;2;0;15;2;2;0;0;6;17;4;4;1;3;0;1;0;2;3;1;2;8;6;11;8;1;5;0;6;1;2;0;17;5;1;0;2;3;12;0;1;0;5;2;13;4;10;1;0;13;19;8
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;13;;;URBANO;0;0;9;6;2;0;2;6;14;3;5;3;3;0;1;0;1;2;0;1;6;3;9;11;4;6;2;1;0;3;3;22;11;2;0;0;2;6;0;0;1;4;3;13;7;12;0;0;14;4;9
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;14;;;URBANO;1;0;10;6;1;1;0;10;14;3;3;4;1;1;2;1;3;4;1;1;8;3;8;4;2;3;0;2;0;2;1;18;4;1;2;0;3;5;1;0;0;11;1;24;9;15;0;0;22;13;9
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;15;;;URBANO;1;0;6;5;0;1;0;8;12;3;2;4;2;1;1;2;2;1;3;4;6;3;20;5;1;1;1;1;1;1;2;16;11;4;1;1;1;7;1;0;1;5;5;12;7;11;1;0;22;17;8
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;16;;;URBANO;0;1;10;6;2;2;0;10;12;2;5;0;2;0;1;5;4;2;2;3;6;4;11;5;2;3;0;3;1;2;2;5;12;1;0;2;1;2;1;0;0;4;4;9;6;11;2;0;13;18;7
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;17;;;URBANO;1;0;9;8;0;3;0;13;14;1;4;2;0;0;1;1;2;5;0;3;6;2;14;6;3;2;0;0;1;2;2;11;17;1;1;2;0;1;0;0;0;6;5;14;4;13;0;1;20;18;6
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;18;;;URBANO;1;1;11;10;3;0;0;5;10;4;7;1;3;1;2;1;1;1;0;2;9;5;17;4;0;2;0;4;2;4;2;12;9;2;2;0;0;3;0;1;1;2;5;22;6;12;3;1;19;18;5
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;19;;;URBANO;1;0;9;5;2;0;0;6;17;2;1;4;1;1;1;0;0;1;1;2;5;2;14;9;1;3;0;2;0;2;0;19;5;0;0;1;0;4;1;0;0;9;1;15;11;13;2;0;19;16;1
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;20;;;URBANO;2;0;10;5;2;3;0;9;12;1;6;1;1;3;1;0;0;6;1;1;5;1;9;10;2;5;1;3;1;0;3;10;7;4;1;1;0;9;0;3;0;2;3;14;3;6;1;0;19;11;6
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;21;;;URBANO;0;0;10;20;1;0;0;10;10;7;4;3;2;0;1;1;0;1;1;0;9;3;13;3;0;2;1;1;1;1;0;8;8;2;0;0;0;7;2;0;0;5;1;18;8;9;0;1;26;15;6
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;22;;;URBANO;1;0;6;14;1;0;0;12;15;5;3;4;4;0;0;1;2;1;4;1;1;0;12;3;1;2;0;1;0;1;2;15;10;3;1;1;1;2;0;0;0;3;2;8;4;6;0;0;25;12;3
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;23;;;URBANO;0;0;3;6;0;0;0;13;26;5;6;5;4;0;3;0;1;1;1;0;9;0;8;4;0;0;0;2;1;1;0;22;2;0;0;1;0;3;1;1;0;3;1;7;4;2;0;2;28;6;1
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;24;;;URBANO;0;0;7;8;1;1;0;10;23;3;6;4;5;0;4;0;1;2;1;1;4;3;10;0;1;1;0;1;0;0;1;22;1;0;2;1;0;5;0;0;0;1;0;11;6;5;1;2;24;6;6
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;25;;;URBANO;1;0;12;12;1;2;1;9;25;2;5;4;2;1;1;1;1;2;1;0;9;1;8;5;0;2;0;7;1;2;1;18;11;0;1;0;1;4;0;1;0;4;1;10;4;5;0;2;23;14;2
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;26;;;URBANO;0;0;8;11;0;1;2;14;16;4;6;2;5;0;0;0;1;1;2;2;5;4;10;7;0;0;0;0;0;1;1;25;6;0;0;1;0;0;0;0;0;5;0;9;5;8;0;0;15;13;0
CALDAS;VILLAMARIA;2;1;IE GERARDO ARIAS RAMIREZ;27;;;URBANO;0;0;7;3;1;2;0;10;22;6;2;5;7;0;1;1;1;2;2;1;8;1;8;2;0;0;0;2;0;1;0;16;5;0;0;1;0;4;0;1;0;1;0;6;2;3;0;2;23;14;0
CALDAS;VILLAMARIA;2;2;ESC JHON F. KENNEDY;1;;;URBANO;0;1;5;3;1;2;0;4;7;1;4;3;4;0;0;0;0;0;0;2;8;4;11;5;5;3;1;8;0;2;5;10;3;1;0;0;0;10;1;1;0;1;2;16;6;7;1;0;11;16;4
CALDAS;VILLAMARIA;2;2;ESC JHON F. KENNEDY;2;;;URBANO;0;0;8;4;0;0;0;6;23;4;7;1;2;0;0;2;3;2;3;3;7;4;6;1;2;1;3;2;1;3;2;16;4;0;0;0;0;5;1;1;0;5;1;13;5;9;0;0;14;14;5
CALDAS;VILLAMARIA;2;2;ESC JHON F. KENNEDY;3;;;URBANO;0;2;5;8;1;1;2;10;16;3;4;1;1;0;4;1;0;1;0;0;3;0;4;6;6;1;0;1;0;2;1;11;5;2;0;0;0;1;1;0;0;0;0;7;8;7;0;1;22;8;0
CALDAS;VILLAMARIA;2;2;ESC JHON F. KENNEDY;4;;;URBANO;1;0;7;13;1;2;0;8;12;4;0;2;1;0;1;2;1;0;0;0;5;1;11;5;0;4;0;0;0;1;1;15;2;0;1;0;0;1;0;1;0;2;0;12;4;2;0;0;21;9;1
CALDAS;VILLAMARIA;2;2;ESC JHON F. KENNEDY;5;;;URBANO;1;0;9;5;0;3;0;17;10;3;3;2;4;0;1;0;0;2;0;0;6;1;12;3;1;2;0;2;0;1;1;29;8;1;1;1;0;3;0;0;0;4;1;12;8;4;2;1;26;8;1
CALDAS;VILLAMARIA;2;2;ESC JHON F. KENNEDY;6;;;URBANO;0;1;8;10;0;1;0;7;17;0;1;2;2;0;2;1;0;3;0;0;6;2;10;5;1;2;0;1;0;0;1;12;4;1;0;1;0;7;6;4;0;1;0;0;0;0;0;0;23;14;1
CALDAS;VILLAMARIA;2;2;ESC JHON F. KENNEDY;7;;;URBANO;0;1;10;0;1;0;7;4;11;0;4;2;1;0;0;0;0;3;0;1;8;3;7;8;0;0;0;0;0;0;2;15;5;2;1;0;0;4;0;2;0;3;0;14;2;12;1;1;13;8;3
CALDAS;VILLAMARIA;2;2;ESC JHON F. KENNEDY;8;;;URBANO;0;0;8;9;2;2;0;9;16;2;4;4;1;1;1;0;0;0;2;3;5;0;11;9;1;3;0;1;0;0;2;14;6;2;0;0;0;4;1;1;0;4;0;10;2;6;0;0;16;14;1
CALDAS;VILLAMARIA;2;2;ESC JHON F. KENNEDY;9;;;URBANO;0;0;8;11;1;5;1;11;11;4;4;1;4;0;2;0;0;2;0;0;3;0;6;3;0;0;0;2;0;0;0;20;4;0;0;0;0;0;0;0;0;4;2;8;4;8;0;0;17;12;2
